,region,hemisphere,CN,MCI,AD,AD-CN,feature
1084,G_parietal_sup,Average,1.77990648919152,1.50693531815459,2.59447344752457,0.814566958333051,WM-GM_ratio
1085,S_pericallosal,Average,3.71425729618623,3.53034816787804,4.37365217236515,0.659394876178918,WM-GM_ratio
1086,G_Ins_lg_and_S_cent_ins,Average,2.50237230686685,2.1516556632514,3.60051465460425,1.09814234773739,WM-GM_ratio
1087,S_occipital_ant,Average,1.1932122164169,0.74382657758084,2.9127015440309,1.719489327614,WM-GM_ratio
1088,Lat_Fis-ant-Vertical,Average,2.15924816173838,1.9175716181638,3.23906157387669,1.07981341213832,WM-GM_ratio
1089,G_temp_sup-Lateral,Average,1.11780951230529,0.558406864584501,2.54404962701385,1.42624011470857,WM-GM_ratio
1090,G_and_S_paracentral,Average,1.34790333559639,1.08515195056129,2.54763556747036,1.19973223187398,WM-GM_ratio
1091,G_and_S_frontomargin,Average,0.785630519146365,0.384560669571358,1.9593364385684,1.17370591942204,WM-GM_ratio
1092,Pole_temporal,Average,-0.232212546193555,-0.522981780208118,1.64569319037799,1.87790573657155,WM-GM_ratio
1093,G_postcentral,Average,2.54592311695162,2.31403723792181,3.41398110429083,0.868057987339211,WM-GM_ratio
1094,S_oc-temp_med_and_Lingual,Average,1.5849988533358,1.09126417837269,3.11953837139811,1.53453951806231,WM-GM_ratio
1095,G_front_sup,Average,1.41111811948939,0.998127186291438,2.48075612745527,1.06963800796588,WM-GM_ratio
1096,G_orbital,Average,0.183149604787591,-0.197989736828498,1.63820340529358,1.45505380050599,WM-GM_ratio
1097,S_circular_insula_sup,Average,3.37234497599821,3.09391109581571,4.29668387105606,0.924338895057845,WM-GM_ratio
1098,S_cingul-Marginalis,Average,2.29024025633891,1.87727336787047,3.47452490531032,1.18428464897141,WM-GM_ratio
1099,G_cuneus,Average,3.94908329247967,3.68567777236171,4.67832535117043,0.729242058690761,WM-GM_ratio
1100,G_and_S_cingul-Ant,Average,1.30176959588854,0.944002128877478,2.33541113935401,1.03364154346547,WM-GM_ratio
1101,S_temporal_inf,Average,0.44542809359804,-0.107721426794363,2.37748673939738,1.93205864579934,WM-GM_ratio
1102,S_oc-temp_lat,Average,1.68321950729445,1.28334410753388,3.14975884910025,1.46653934180581,WM-GM_ratio
1103,G_oc-temp_lat-fusifor,Average,0.817629203939289,0.327170791360032,2.45797752486519,1.6403483209259,WM-GM_ratio
1104,G_pariet_inf-Angular,Average,2.95289078152995,2.48856244660332,4.10619199966934,1.15330121813939,WM-GM_ratio
1105,G_occipital_sup,Average,4.17721169331934,3.94623046134884,4.62307984614236,0.445868152823018,WM-GM_ratio
1106,G_precentral,Average,1.97357629613182,1.77756396219296,3.24415376508651,1.27057746895469,WM-GM_ratio
1107,S_collat_transv_post,Average,0.115735696056259,-0.456858912102168,1.87107420955247,1.75533851349621,WM-GM_ratio
1108,G_insular_short,Average,3.10737104286053,2.92775408927688,4.10671441637452,0.999343373513993,WM-GM_ratio
1109,Lat_Fis-ant-Horizont,Average,2.46651832563178,2.12611060991088,3.57622837536063,1.10971004972885,WM-GM_ratio
